,Bit_score,Alignment_Length,Query_ID,Title,Alignment_Score,Subject_ID,E_value,Subject_Chain,target_name,malaria_name,target_id,malaria_id,resolution,pdbid,title,expmethod,lignme,glytoucan,cids,protacxns,geneids,pmid,dois,pmcids,pclids,citations,pubchem_cid
111,107.0,237.0,2WYW_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],29.536,pdb|3AM5|A,2.2400000000000002e-27,Chain A,2WYW,3AM5,1,A,1.9,2WYW,High resolution structure of Thermus thermophilus enoyl-acyl carrier protein reductase NAD and triclosan-form,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,23027736.0,10.1107/s1744309112033982,PMC3497968,13402069.0,"Otero JM, Noël A, Guardado-Calvo P, Llamas-Saiz AL, Wende W, Schierling B, Pingoud A, van Raaij MJ. High-resolution structures of<i>Thermus thermophilus</i>enoyl-acyl carrier protein reductase in the apo form, in complex with NAD<sup>+</sup>and in complex with NAD<sup>+</sup>and triclosan. Acta Crystallogr F Struct Biol Cryst Commun. 2012 Sep 22;68(10):1139–48. doi: 10.1107/s1744309112033982.",5564
112,91.7,140.0,2WYW_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],36.429,pdb|1NHG|A,2.45e-22,Chain A,2WYW,1NHG,1,A,1.9,2WYW,High resolution structure of Thermus thermophilus enoyl-acyl carrier protein reductase NAD and triclosan-form,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,23027736.0,10.1107/s1744309112033982,PMC3497968,13402069.0,"Otero JM, Noël A, Guardado-Calvo P, Llamas-Saiz AL, Wende W, Schierling B, Pingoud A, van Raaij MJ. High-resolution structures of<i>Thermus thermophilus</i>enoyl-acyl carrier protein reductase in the apo form, in complex with NAD<sup>+</sup>and in complex with NAD<sup>+</sup>and triclosan. Acta Crystallogr F Struct Biol Cryst Commun. 2012 Sep 22;68(10):1139–48. doi: 10.1107/s1744309112033982.",5564
113,182.0,277.0,2Y7J_1|Chains, Calcium-dependent protein kinase 4 [Plasmodium falciparum],32.852,pdb|4RGJ|A,1.1e-52,Chain A,2Y7J,4RGJ,1,A,2.5,2Y7J,"Structure of human phosphorylase kinase, gamma 2",X-RAY DIFFRACTION,B49,,5329102,P15735,5261,,,,,,5329102
114,135.0,274.0,2Y7J_1|Chains, CGMP-dependent protein kinase [Plasmodium falciparum],31.752,pdb|5DYK|A,1.03e-34,Chain A,2Y7J,5DYK,1,A,2.5,2Y7J,"Structure of human phosphorylase kinase, gamma 2",X-RAY DIFFRACTION,B49,,5329102,P15735,5261,,,,,,5329102
115,676.0,329.0,3AM3_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],100.0,pdb|3AM3|A,0.0,Chain A,3AM3,3AM3,1,A,2.5,3AM3,A372M mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
116,674.0,329.0,3AM3_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],99.696,pdb|1UH5|A,0.0,Chain A,3AM3,1UH5,1,A,2.5,3AM3,A372M mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
117,671.0,329.0,3AM3_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],99.392,pdb|3AM5|A,0.0,Chain A,3AM3,3AM5,1,A,2.5,3AM3,A372M mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
118,667.0,329.0,3AM3_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],99.088,pdb|2OL4|A,0.0,Chain A,3AM3,2OL4,1,A,2.5,3AM3,A372M mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
119,665.0,328.0,3AM3_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],99.085,pdb|1VRW|A,0.0,Chain A,3AM3,1VRW,1,A,2.5,3AM3,A372M mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
120,473.0,229.0,3AM3_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],100.0,pdb|1NHG|A,1.2499999999999998e-170,Chain A,3AM3,1NHG,1,A,2.5,3AM3,A372M mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
121,121.0,59.0,3AM3_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],98.305,pdb|1NHG|C,7.310000000000001e-35,Chain C,3AM3,1NHG,1,C,2.5,3AM3,A372M mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
122,676.0,329.0,3AM5_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],100.0,pdb|3AM5|A,0.0,Chain A,3AM5,3AM5,1,A,2.05,3AM5,K316A mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
123,673.0,329.0,3AM5_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],99.696,pdb|1UH5|A,0.0,Chain A,3AM5,1UH5,1,A,2.05,3AM5,K316A mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
124,671.0,329.0,3AM5_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],99.392,pdb|3AM3|A,0.0,Chain A,3AM5,3AM3,1,A,2.05,3AM5,K316A mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
125,667.0,329.0,3AM5_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],99.088,pdb|2OL4|A,0.0,Chain A,3AM5,2OL4,1,A,2.05,3AM5,K316A mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
126,665.0,328.0,3AM5_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],99.085,pdb|1VRW|A,0.0,Chain A,3AM5,1VRW,1,A,2.05,3AM5,K316A mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
127,470.0,229.0,3AM5_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],99.563,pdb|1NHG|A,8.589999999999999e-170,Chain A,3AM5,1NHG,1,A,2.05,3AM5,K316A mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
128,123.0,59.0,3AM5_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],100.0,pdb|1NHG|C,1.1e-35,Chain C,3AM5,1NHG,1,C,2.05,3AM5,K316A mutant of Enoyl-ACP Reductase from Plasmodium falciparum (PfENR) in complex with triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,21280175.0,10.1002/iub.412,,31597793.0,"Maity K, Banerjee T, Prabakaran N, Surolia N, Surolia A, Suguna K. Effect of substrate binding loop mutations on the structure, kinetics, and inhibition of enoyl acyl carrier protein reductase from Plasmodium falciparum. IUBMB Life. 2011 Jan;63(1):30–41. doi: 10.1002/iub.412. PMID: 21280175.",5564
129,493.0,336.0,3F4B_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],72.024,pdb|1VRW|A,4.33e-177,Chain A,3F4B,1VRW,1,A,2.49,3F4B,Crystal structure of Plasmodium berghei Enoyl-acyl-carrier-protein reductase with TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,19064257.0,10.1016/j.chom.2008.11.001,PMC2646117,7926380.0,"Yu M, Kumar TRS, Nkrumah LJ, Coppi A, Retzlaff S, Li CD, Kelly BJ, Moura PA, Lakshmanan V, Freundlich JS, Valderramos J, Vilcheze C, Siedner M, Tsai JH-, Falkard B, Sidhu ABS, Purcell LA, Gratraud P, Kremer L, Waters AP, Schiehser G, Jacobus DP, Janse CJ, Ager A, Jacobs WR, Sacchettini JC, Heussler V, Sinnis P, Fidock DA. The Fatty Acid Biosynthesis Enzyme FabI Plays a Key Role in the Development of Liver-Stage Malarial Parasites. Cell Host & Microbe. 2008 Dec;4(6):567–78. doi: 10.1016/j.chom.2008.11.001.",5564
130,491.0,330.0,3F4B_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],73.333,pdb|2OL4|A,2.93e-176,Chain A,3F4B,2OL4,1,A,2.49,3F4B,Crystal structure of Plasmodium berghei Enoyl-acyl-carrier-protein reductase with TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,19064257.0,10.1016/j.chom.2008.11.001,PMC2646117,7926380.0,"Yu M, Kumar TRS, Nkrumah LJ, Coppi A, Retzlaff S, Li CD, Kelly BJ, Moura PA, Lakshmanan V, Freundlich JS, Valderramos J, Vilcheze C, Siedner M, Tsai JH-, Falkard B, Sidhu ABS, Purcell LA, Gratraud P, Kremer L, Waters AP, Schiehser G, Jacobus DP, Janse CJ, Ager A, Jacobs WR, Sacchettini JC, Heussler V, Sinnis P, Fidock DA. The Fatty Acid Biosynthesis Enzyme FabI Plays a Key Role in the Development of Liver-Stage Malarial Parasites. Cell Host & Microbe. 2008 Dec;4(6):567–78. doi: 10.1016/j.chom.2008.11.001.",5564
131,488.0,329.0,3F4B_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],73.252,pdb|1UH5|A,2.52e-175,Chain A,3F4B,1UH5,1,A,2.49,3F4B,Crystal structure of Plasmodium berghei Enoyl-acyl-carrier-protein reductase with TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,19064257.0,10.1016/j.chom.2008.11.001,PMC2646117,7926380.0,"Yu M, Kumar TRS, Nkrumah LJ, Coppi A, Retzlaff S, Li CD, Kelly BJ, Moura PA, Lakshmanan V, Freundlich JS, Valderramos J, Vilcheze C, Siedner M, Tsai JH-, Falkard B, Sidhu ABS, Purcell LA, Gratraud P, Kremer L, Waters AP, Schiehser G, Jacobus DP, Janse CJ, Ager A, Jacobs WR, Sacchettini JC, Heussler V, Sinnis P, Fidock DA. The Fatty Acid Biosynthesis Enzyme FabI Plays a Key Role in the Development of Liver-Stage Malarial Parasites. Cell Host & Microbe. 2008 Dec;4(6):567–78. doi: 10.1016/j.chom.2008.11.001.",5564
132,486.0,329.0,3F4B_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],72.948,pdb|3AM3|A,1.79e-174,Chain A,3F4B,3AM3,1,A,2.49,3F4B,Crystal structure of Plasmodium berghei Enoyl-acyl-carrier-protein reductase with TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,19064257.0,10.1016/j.chom.2008.11.001,PMC2646117,7926380.0,"Yu M, Kumar TRS, Nkrumah LJ, Coppi A, Retzlaff S, Li CD, Kelly BJ, Moura PA, Lakshmanan V, Freundlich JS, Valderramos J, Vilcheze C, Siedner M, Tsai JH-, Falkard B, Sidhu ABS, Purcell LA, Gratraud P, Kremer L, Waters AP, Schiehser G, Jacobus DP, Janse CJ, Ager A, Jacobs WR, Sacchettini JC, Heussler V, Sinnis P, Fidock DA. The Fatty Acid Biosynthesis Enzyme FabI Plays a Key Role in the Development of Liver-Stage Malarial Parasites. Cell Host & Microbe. 2008 Dec;4(6):567–78. doi: 10.1016/j.chom.2008.11.001.",5564
133,486.0,329.0,3F4B_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],72.948,pdb|3AM5|A,1.87e-174,Chain A,3F4B,3AM5,1,A,2.49,3F4B,Crystal structure of Plasmodium berghei Enoyl-acyl-carrier-protein reductase with TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,19064257.0,10.1016/j.chom.2008.11.001,PMC2646117,7926380.0,"Yu M, Kumar TRS, Nkrumah LJ, Coppi A, Retzlaff S, Li CD, Kelly BJ, Moura PA, Lakshmanan V, Freundlich JS, Valderramos J, Vilcheze C, Siedner M, Tsai JH-, Falkard B, Sidhu ABS, Purcell LA, Gratraud P, Kremer L, Waters AP, Schiehser G, Jacobus DP, Janse CJ, Ager A, Jacobs WR, Sacchettini JC, Heussler V, Sinnis P, Fidock DA. The Fatty Acid Biosynthesis Enzyme FabI Plays a Key Role in the Development of Liver-Stage Malarial Parasites. Cell Host & Microbe. 2008 Dec;4(6):567–78. doi: 10.1016/j.chom.2008.11.001.",5564
134,379.0,230.0,3F4B_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],78.696,pdb|1NHG|A,1.05e-133,Chain A,3F4B,1NHG,1,A,2.49,3F4B,Crystal structure of Plasmodium berghei Enoyl-acyl-carrier-protein reductase with TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,19064257.0,10.1016/j.chom.2008.11.001,PMC2646117,7926380.0,"Yu M, Kumar TRS, Nkrumah LJ, Coppi A, Retzlaff S, Li CD, Kelly BJ, Moura PA, Lakshmanan V, Freundlich JS, Valderramos J, Vilcheze C, Siedner M, Tsai JH-, Falkard B, Sidhu ABS, Purcell LA, Gratraud P, Kremer L, Waters AP, Schiehser G, Jacobus DP, Janse CJ, Ager A, Jacobs WR, Sacchettini JC, Heussler V, Sinnis P, Fidock DA. The Fatty Acid Biosynthesis Enzyme FabI Plays a Key Role in the Development of Liver-Stage Malarial Parasites. Cell Host & Microbe. 2008 Dec;4(6):567–78. doi: 10.1016/j.chom.2008.11.001.",5564
135,111.0,60.0,3F4B_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],85.0,pdb|1NHG|C,3.23e-31,Chain C,3F4B,1NHG,1,C,2.49,3F4B,Crystal structure of Plasmodium berghei Enoyl-acyl-carrier-protein reductase with TRICLOSAN,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,19064257.0,10.1016/j.chom.2008.11.001,PMC2646117,7926380.0,"Yu M, Kumar TRS, Nkrumah LJ, Coppi A, Retzlaff S, Li CD, Kelly BJ, Moura PA, Lakshmanan V, Freundlich JS, Valderramos J, Vilcheze C, Siedner M, Tsai JH-, Falkard B, Sidhu ABS, Purcell LA, Gratraud P, Kremer L, Waters AP, Schiehser G, Jacobus DP, Janse CJ, Ager A, Jacobs WR, Sacchettini JC, Heussler V, Sinnis P, Fidock DA. The Fatty Acid Biosynthesis Enzyme FabI Plays a Key Role in the Development of Liver-Stage Malarial Parasites. Cell Host & Microbe. 2008 Dec;4(6):567–78. doi: 10.1016/j.chom.2008.11.001.",5564
136,62.8,123.0,3FRF_1|Chain, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],34.959,pdb|3UM5|A,4e-12,Chain A,3FRF,3UM5,1,A,2.2,3FRF,S. aureus DHFR complexed with NADPH and iclaprim,X-RAY DIFFRACTION,XCF|NDP,,10247560|5884,P0A017,,19211577.0,10.1093/jac/dkp024,,2406807.0,"Oefner C, Bandera M, Haldimann A, Laue H, Schulz H, Mukhija S, Parisi S, Weiss L, Lociuro S, Dale GE. Increased hydrophobic interactions of iclaprim with Staphylococcus aureus dihydrofolate reductase are responsible for the increase in affinity and antibacterial activity. Journal of Antimicrobial Chemotherapy. 2009 Feb 17;63(4):687–98. doi: 10.1093/jac/dkp024.",10247560
137,62.8,123.0,3FYV_1|Chain, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],34.959,pdb|3UM5|A,4e-12,Chain A,3FYV,3UM5,1,A,2.2,3FYV,Staph. aureus DHFR complexed with NADPH and AR-102,X-RAY DIFFRACTION,XCF|NDP,,10247560|5884,P0A017,,19622858.0,10.1107/s0907444909013936,,10625081.0,"Oefner C, Parisi S, Schulz H, Lociuro S, Dale GE. Inhibitory properties and X-ray crystallographic study of the binding of AR-101, AR-102 and iclaprim in ternary complexes with NADPH and dihydrofolate reductase from Staphylococcus aureus. Acta Crystallogr D Biol Crystallogr. 2009 Aug;65(Pt 8):751–7. doi: 10.1107/s0907444909013936. PMID: 19622858.",10247560
138,62.8,123.0,3FYW_1|Chain, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],34.959,pdb|3UM5|A,4e-12,Chain A,3FYW,3UM5,1,A,2.1,3FYW,Staph. aureus DHFR complexed with NADPH and AR-101,X-RAY DIFFRACTION,XCF|NDP,,10247560|5884,P0A017,,19622858.0,10.1107/s0907444909013936,,10625081.0,"Oefner C, Parisi S, Schulz H, Lociuro S, Dale GE. Inhibitory properties and X-ray crystallographic study of the binding of AR-101, AR-102 and iclaprim in ternary complexes with NADPH and dihydrofolate reductase from Staphylococcus aureus. Acta Crystallogr D Biol Crystallogr. 2009 Aug;65(Pt 8):751–7. doi: 10.1107/s0907444909013936. PMID: 19622858.",10247560
139,82.0,219.0,3GR6_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],28.311,pdb|3AM3|A,3.44e-18,Chain A,3GR6,3AM3,1,A,2.28,3GR6,Crystal structure of the staphylococcus aureus enoyl-acyl carrier protein reductase (fabI) in complex with NADP and triclosan,X-RAY DIFFRACTION,TCL|NAP,,5885|5564,Q6GI75,,19768684.0,10.1002/prot.22581,,13355362.0,"Priyadarshi A, Kim EE, Hwang KY. Structural insights into Staphylococcus aureus enoyl-ACP reductase (FabI), in complex with NADP and triclosan. Proteins. 2010 Feb 01;78(2):480–6. doi: 10.1002/prot.22581. PMID: 19768684.",5564
140,82.0,219.0,3GR6_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],29.224,pdb|1UH5|A,4.12e-18,Chain A,3GR6,1UH5,1,A,2.28,3GR6,Crystal structure of the staphylococcus aureus enoyl-acyl carrier protein reductase (fabI) in complex with NADP and triclosan,X-RAY DIFFRACTION,TCL|NAP,,5885|5564,Q6GI75,,19768684.0,10.1002/prot.22581,,13355362.0,"Priyadarshi A, Kim EE, Hwang KY. Structural insights into Staphylococcus aureus enoyl-ACP reductase (FabI), in complex with NADP and triclosan. Proteins. 2010 Feb 01;78(2):480–6. doi: 10.1002/prot.22581. PMID: 19768684.",5564
141,82.0,219.0,3GR6_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],29.224,pdb|1VRW|A,4.22e-18,Chain A,3GR6,1VRW,1,A,2.28,3GR6,Crystal structure of the staphylococcus aureus enoyl-acyl carrier protein reductase (fabI) in complex with NADP and triclosan,X-RAY DIFFRACTION,TCL|NAP,,5885|5564,Q6GI75,,19768684.0,10.1002/prot.22581,,13355362.0,"Priyadarshi A, Kim EE, Hwang KY. Structural insights into Staphylococcus aureus enoyl-ACP reductase (FabI), in complex with NADP and triclosan. Proteins. 2010 Feb 01;78(2):480–6. doi: 10.1002/prot.22581. PMID: 19768684.",5564
142,82.0,219.0,3GR6_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],29.224,pdb|2OL4|A,5.04e-18,Chain A,3GR6,2OL4,1,A,2.28,3GR6,Crystal structure of the staphylococcus aureus enoyl-acyl carrier protein reductase (fabI) in complex with NADP and triclosan,X-RAY DIFFRACTION,TCL|NAP,,5885|5564,Q6GI75,,19768684.0,10.1002/prot.22581,,13355362.0,"Priyadarshi A, Kim EE, Hwang KY. Structural insights into Staphylococcus aureus enoyl-ACP reductase (FabI), in complex with NADP and triclosan. Proteins. 2010 Feb 01;78(2):480–6. doi: 10.1002/prot.22581. PMID: 19768684.",5564
143,80.5,219.0,3GR6_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],29.224,pdb|3AM5|A,1.62e-17,Chain A,3GR6,3AM5,1,A,2.28,3GR6,Crystal structure of the staphylococcus aureus enoyl-acyl carrier protein reductase (fabI) in complex with NADP and triclosan,X-RAY DIFFRACTION,TCL|NAP,,5885|5564,Q6GI75,,19768684.0,10.1002/prot.22581,,13355362.0,"Priyadarshi A, Kim EE, Hwang KY. Structural insights into Staphylococcus aureus enoyl-ACP reductase (FabI), in complex with NADP and triclosan. Proteins. 2010 Feb 01;78(2):480–6. doi: 10.1002/prot.22581. PMID: 19768684.",5564
144,67.4,124.0,3GR6_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],36.29,pdb|1NHG|A,2.1e-13,Chain A,3GR6,1NHG,1,A,2.28,3GR6,Crystal structure of the staphylococcus aureus enoyl-acyl carrier protein reductase (fabI) in complex with NADP and triclosan,X-RAY DIFFRACTION,TCL|NAP,,5885|5564,Q6GI75,,19768684.0,10.1002/prot.22581,,13355362.0,"Priyadarshi A, Kim EE, Hwang KY. Structural insights into Staphylococcus aureus enoyl-ACP reductase (FabI), in complex with NADP and triclosan. Proteins. 2010 Feb 01;78(2):480–6. doi: 10.1002/prot.22581. PMID: 19768684.",5564
145,90.1,202.0,3KRR_1|Chain, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],32.178,pdb|1V0B|A,5.930000000000001e-21,Chain A,3KRR,1V0B,1,A,1.8,3KRR,Crystal Structure of JAK2 complexed with a potent quinoxaline ATP site inhibitor,X-RAY DIFFRACTION,DQX,,46398810,O60674|4HGE_A|3JY9_A|4FVQ_A|2W1I_A|2XA4_A|4AQC_A|3TJC_A|2B7A_A|3KRR_A|4FVR_A|4BBE_A|4E6D_A|3E62_A|3Q32_A|3RVG_A|4F08_A|3IO7_A,3717,20587663.0,10.1158/1535-7163.mct-10-0053,,22135736.0,"Baffert F, Régnier CH, De Pover A, Pissot-Soldermann C, Tavares GA, Blasco F, Brueggen J, Chène P, Drueckes P, Erdmann D, Furet P, Gerspacher M, Lang M, Ledieu D, Nolan L, Ruetz S, Trappe J, Vangrevelinghe E, Wartmann M, Wyder L, Hofmann F, Radimerski T. Potent and selective inhibition of polycythemia by the quinoxaline JAK2 inhibitor NVP-BSK805. Mol Cancer Ther. 2010 Jul;9(7):1945–55. doi: 10.1158/1535-7163.mct-10-0053. PMID: 20587663.",46398810
